@relation pacman-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C12-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-L5

@attribute Px numeric
@attribute Py numeric
@attribute PDir {North,South,East,West,Stop}
@attribute DistanceToGhost1 numeric
@attribute DistanceToGhost2 numeric
@attribute DistanceToGhost3 numeric
@attribute DistanceToGhost4 numeric
@attribute North {0,1}
@attribute South {0,1}
@attribute West {0,1}
@attribute East {0,1}
@attribute Action {North,South,East,West,Stop}

@data
14,4,North,12,13,3,-1,1,1,1,1,North
14,5,North,12,12,5,-1,1,1,1,1,North
14,6,North,10,10,5,-1,1,1,1,1,North
14,7,North,12,9,7,-1,1,1,1,1,North
14,8,North,14,7,7,-1,1,1,1,1,North
14,9,North,16,5,8,-1,1,1,1,1,East
15,9,East,18,6,10,-1,1,1,1,1,East
16,9,East,20,6,10,-1,1,1,1,1,East
17,9,East,21,6,12,-1,1,1,1,1,East
18,9,East,23,8,12,-1,1,1,1,0,West
17,9,West,21,8,10,-1,1,1,1,1,West
16,9,West,21,8,8,-1,1,1,1,1,West
15,9,West,20,8,7,-1,1,1,1,1,West
14,9,West,18,8,5,-1,1,1,1,1,West
13,9,West,16,6,4,-1,1,1,1,1,West
12,9,West,16,6,4,-1,1,1,1,1,West
11,9,West,15,6,6,-1,1,1,1,1,West
10,9,West,15,5,7,-1,1,1,1,1,West
9,9,West,14,5,8,-1,1,1,1,1,West
8,9,West,13,5,10,-1,1,1,1,1,South
8,8,South,12,4,10,-1,1,1,1,1,South
8,7,South,10,4,8,-1,1,1,1,1,South
8,6,South,10,2,6,-1,1,1,1,1,West
7,6,West,8,-1,8,-1,1,1,1,1,West
6,6,West,6,-1,10,-1,1,1,1,1,West
5,6,West,4,-1,11,-1,1,1,1,1,West
4,6,West,4,-1,13,-1,1,1,1,1,West
3,6,West,2,-1,14,-1,1,1,1,1,West
2,6,West,-1,-1,15,-1,1,1,1,1,West
1,6,West,-1,-1,15,-1,1,1,0,1,South
1,5,South,-1,-1,15,-1,1,1,0,1,South
1,4,South,-1,-1,13,-1,1,1,0,1,South
1,3,South,-1,-1,12,-1,1,0,0,1,East
2,3,East,-1,-1,12,-1,1,0,1,1,East
3,3,East,-1,-1,12,-1,1,0,1,1,East
4,3,East,-1,-1,10,-1,1,0,1,1,East
5,3,East,-1,-1,10,-1,1,0,1,1,East
6,3,East,-1,-1,9,-1,1,0,1,1,East
7,3,East,-1,-1,7,-1,1,0,1,1,East
8,3,East,-1,-1,5,-1,1,0,1,1,East
9,3,East,-1,-1,5,-1,1,0,1,1,East
10,3,East,-1,-1,5,-1,1,0,1,1,East
11,3,East,-1,-1,5,-1,1,0,1,1,East
12,3,East,-1,-1,4,-1,1,0,1,1,East
13,3,East,-1,-1,3,-1,1,0,1,1,East
14,3,East,-1,-1,1,-1,1,0,1,1,East
15,3,East,-1,-1,2,-1,1,0,1,1,North
15,4,North,-1,-1,2,-1,1,1,1,1,North
15,5,North,-1,-1,4,-1,1,1,1,1,West
14,5,West,-1,-1,4,-1,1,1,1,1,West
13,5,West,-1,-1,4,-1,1,1,1,1,West
12,5,West,-1,-1,2,-1,1,1,1,1,West
11,5,West,-1,-1,2,-1,1,1,1,1,South
13,10,East,14,8,6,5,1,1,1,1,East
14,10,East,15,9,6,5,1,1,1,1,East
15,10,East,17,9,6,7,1,1,1,1,East
16,10,East,17,9,8,7,1,1,1,1,East
17,10,East,17,10,8,8,1,1,1,1,East
18,10,East,19,10,10,10,1,1,1,0,West
17,10,West,19,8,8,8,1,1,1,1,West
16,10,West,17,8,6,6,1,1,1,1,South
16,9,South,15,9,4,6,1,1,1,1,South
16,8,South,14,9,4,8,1,1,1,1,South
16,7,South,13,10,4,9,1,1,1,1,East
17,7,East,15,11,6,9,1,1,1,1,East
18,7,East,16,12,6,11,1,1,1,0,North
18,8,North,16,11,7,11,1,1,1,0,North
18,9,North,16,11,9,9,1,1,1,0,North
18,10,North,17,11,11,7,1,1,1,0,North
18,11,North,17,9,11,5,1,1,1,0,North
18,12,North,19,7,11,3,1,1,1,0,West
17,12,West,17,5,9,1,1,1,1,1,West
16,12,West,17,5,9,-1,1,1,1,1,West
15,12,West,17,5,9,-1,1,1,1,1,West
14,12,West,15,3,8,-1,1,1,1,1,West
13,12,West,15,3,8,-1,1,1,1,1,West
12,12,West,15,3,8,-1,1,1,1,1,West
11,12,West,13,1,10,-1,1,1,1,1,West
10,12,West,13,-1,11,-1,1,1,1,1,West
9,12,West,11,-1,11,-1,1,1,1,1,West
8,12,West,9,-1,13,-1,1,1,1,1,South
8,11,South,9,-1,13,-1,1,1,1,1,South
8,10,South,7,-1,11,-1,1,1,1,1,South
8,9,South,7,-1,10,-1,1,1,1,1,South
8,8,South,7,-1,9,-1,1,1,1,1,West
7,8,West,5,-1,11,-1,1,1,1,1,West
6,8,West,5,-1,13,-1,1,1,1,1,West
5,8,West,4,-1,15,-1,1,1,1,1,West
4,8,West,4,-1,16,-1,1,1,1,1,West
3,8,West,2,-1,16,-1,1,1,1,1,West
2,8,West,2,-1,18,-1,1,1,1,1,West
1,8,West,2,-1,18,-1,1,1,0,1,South
1,7,South,2,-1,18,-1,1,1,0,1,South
1,6,South,4,-1,20,-1,1,1,0,1,East
2,6,East,4,-1,18,-1,1,1,1,1,East
3,6,East,4,-1,16,-1,1,1,1,1,North
3,7,North,4,-1,16,-1,1,1,1,1,North
3,8,North,2,-1,16,-1,1,1,1,1,North
3,9,North,1,-1,15,-1,0,1,1,1,West
2,9,West,1,-1,15,-1,0,1,1,1,West
1,9,West,2,-1,16,-1,0,1,0,1,South
1,8,South,4,-1,16,-1,1,1,0,1,East
2,8,East,4,-1,16,-1,1,1,1,1,East
3,8,East,4,-1,16,-1,1,1,1,1,East
4,8,East,4,-1,16,-1,1,1,1,1,North
4,9,North,2,-1,15,-1,0,1,1,1,East
5,9,East,2,-1,13,-1,0,1,1,1,East
6,9,East,1,-1,13,-1,1,1,1,1,East
7,9,East,-1,-1,11,-1,1,1,1,1,East
8,9,East,-1,-1,11,-1,1,1,1,1,East
9,9,East,-1,-1,9,-1,1,1,1,1,East
10,9,East,-1,-1,9,-1,1,1,1,1,East
11,9,East,-1,-1,7,-1,1,1,1,1,East
12,9,East,-1,-1,6,-1,1,1,1,1,East
13,9,East,-1,-1,5,-1,1,1,1,1,East
14,9,East,-1,-1,4,-1,1,1,1,1,East
15,9,East,-1,-1,3,-1,1,1,1,1,East
16,9,East,-1,-1,3,-1,1,1,1,1,East
17,9,East,-1,-1,2,-1,1,1,1,1,East
18,9,East,-1,-1,3,-1,1,1,1,0,North
18,10,North,-1,-1,3,-1,1,1,1,0,North
18,11,North,-1,-1,3,-1,1,1,1,0,West
17,11,West,-1,-1,2,-1,1,1,1,1,West
16,11,West,-1,-1,2,-1,1,1,1,1,West
2,6,East,7,5,9,17,0,0,1,1,East
3,6,East,6,5,7,15,0,0,1,1,East
4,6,East,4,4,7,13,0,0,1,1,East
5,6,East,4,3,5,13,0,0,1,1,East
6,6,East,2,3,5,13,0,0,1,1,East
7,6,East,2,2,3,11,0,1,1,1,East
8,6,East,2,-1,3,9,0,0,1,1,East
9,6,East,4,-1,2,9,0,0,1,1,East
10,6,East,4,-1,2,9,0,0,1,1,East
11,6,East,6,-1,3,8,0,0,1,1,East
12,6,East,6,-1,3,6,0,0,1,1,East
13,6,East,6,-1,5,6,0,0,1,1,East
14,6,East,6,-1,6,6,0,1,1,1,South
14,5,South,5,-1,4,4,1,1,0,0,South
14,4,South,3,-1,2,2,1,1,1,1,South
14,3,South,5,-1,1,4,1,0,1,1,West
13,3,West,3,-1,-1,4,1,0,1,1,West
12,3,West,2,-1,-1,4,1,0,1,1,West
11,3,West,1,-1,-1,6,1,0,1,1,North
11,4,North,-1,-1,-1,6,0,1,1,1,East
12,4,East,-1,-1,-1,4,0,1,1,1,East
13,4,East,-1,-1,-1,4,0,1,1,1,East
14,4,East,-1,-1,-1,2,1,1,1,1,East
15,4,East,-1,-1,-1,2,0,1,1,1,East
16,4,East,-1,-1,-1,2,1,1,1,1,South
3,3,East,-1,3,-1,4,0,1,1,1,East
4,3,East,4,1,-1,2,0,0,1,1,East
5,3,East,-1,-1,1,1,0,1,1,1,East
13,3,West,14,15,15,14,0,0,1,1,West
12,3,West,16,17,16,15,1,0,1,1,North
12,4,North,14,17,14,13,1,1,0,0,North
12,5,North,12,16,13,11,0,1,1,0,West
11,5,West,14,16,15,13,0,0,1,1,West
10,5,West,14,17,15,14,0,0,1,1,West
9,5,West,15,19,15,14,1,0,0,1,North
9,6,North,13,17,15,14,1,1,0,0,North
9,7,North,12,15,14,13,1,1,0,0,North
9,8,North,12,13,12,12,0,1,1,1,East
10,8,East,10,12,10,12,0,0,1,1,East
11,8,East,8,10,10,10,0,0,1,1,East
12,8,East,8,9,10,8,1,0,1,1,North
12,9,North,7,8,10,8,1,1,0,0,North
12,10,North,7,8,8,6,1,1,0,0,North
12,11,North,5,6,6,5,0,1,1,0,West
11,11,West,5,8,6,7,0,0,1,1,West
10,11,West,6,8,6,8,0,0,1,1,West
9,11,West,7,8,7,9,0,0,1,1,West
8,11,West,8,9,8,11,1,0,1,1,North
8,12,North,7,8,6,10,1,1,0,0,North
8,13,North,6,6,5,8,1,1,0,1,North
8,14,North,6,4,4,8,1,1,0,0,North
8,15,North,4,3,3,8,1,1,1,0,North
8,16,North,5,4,3,7,1,1,0,0,North
8,17,North,5,5,4,6,0,1,0,1,East
9,17,East,4,3,3,5,0,0,1,1,East
10,17,East,4,3,3,5,0,0,1,1,East
11,17,East,3,3,3,3,0,0,1,1,East
12,17,East,3,3,3,2,1,0,1,1,North
12,18,North,4,3,4,-1,1,1,0,0,North
12,19,North,6,5,5,-1,1,1,0,0,South
12,18,South,4,3,5,-1,1,1,0,0,South
12,17,South,2,3,3,-1,1,0,1,1,East
13,17,East,2,3,3,-1,0,1,1,1,East
14,17,East,-1,3,3,-1,0,1,1,1,South
14,16,South,-1,1,2,-1,1,1,1,0,South
14,15,South,-1,-1,2,-1,1,0,1,1,West
13,15,West,-1,-1,1,-1,1,0,1,1,West
12,15,West,-1,-1,1,-1,0,0,1,1,West
11,15,West,-1,-1,3,-1,0,0,1,1,West
10,15,West,-1,-1,6,-1,0,0,0,1,East
11,15,East,-1,-1,5,-1,0,0,1,1,East
12,15,East,-1,-1,5,-1,0,0,1,1,East
13,15,East,-1,-1,3,-1,1,0,1,1,East
14,15,East,-1,-1,2,-1,1,0,1,1,North
14,16,North,-1,-1,1,-1,1,1,1,0,North
16,6,East,15,15,10,16,1,1,1,1,East
17,6,East,17,15,10,16,1,1,1,1,East
18,6,East,17,16,9,16,1,1,1,1,East
19,6,East,17,16,9,14,1,1,1,1,East
20,6,East,19,17,7,14,1,1,1,1,East
21,6,East,20,17,5,14,1,1,1,1,East
22,6,East,20,19,4,12,1,1,1,1,East
23,6,East,22,19,2,12,1,1,1,1,East
24,6,East,24,20,2,11,1,1,1,1,East
25,6,East,24,22,2,9,1,1,1,1,North
25,7,North,23,22,2,7,1,1,1,1,North
25,8,North,21,24,2,7,1,1,1,1,North
25,9,North,21,25,4,5,1,1,1,1,East
26,9,East,22,27,4,5,1,1,1,0,South
26,8,South,23,26,2,5,1,1,1,1,South
26,7,South,23,26,2,7,1,1,1,1,South
26,6,South,24,26,-1,9,1,0,1,1,West
25,6,West,24,26,-1,9,1,1,1,1,West
24,6,West,24,26,-1,11,1,1,1,1,West
23,6,West,24,24,-1,11,1,1,1,1,North
23,7,North,24,26,-1,9,1,1,1,1,North
23,8,North,22,26,-1,8,1,1,1,1,North
23,9,North,22,27,-1,6,1,1,1,1,North
23,10,North,20,29,-1,6,1,1,1,1,North
23,11,North,21,30,-1,6,1,1,1,1,North
23,12,North,22,30,-1,5,1,1,1,0,North
23,13,North,22,30,-1,4,1,1,1,1,East
24,13,East,23,31,-1,3,1,0,1,1,East
25,13,East,23,31,-1,1,1,0,1,1,East
26,13,East,25,32,-1,-1,1,0,1,1,East
27,13,East,25,33,-1,-1,1,0,1,0,West
26,13,West,25,31,-1,-1,1,0,1,1,West
25,13,West,25,31,-1,-1,1,0,1,1,West
24,13,West,24,30,-1,-1,1,0,1,1,West
23,13,West,22,28,-1,-1,1,1,1,1,West
22,13,West,22,27,-1,-1,1,1,1,1,West
21,13,West,20,27,-1,-1,1,1,1,1,West
20,13,West,19,25,-1,-1,1,1,1,1,West
19,13,West,19,25,-1,-1,1,1,1,1,West
18,13,West,17,23,-1,-1,1,1,1,1,West
17,13,West,17,22,-1,-1,1,1,1,1,West
16,13,West,15,21,-1,-1,1,1,1,1,North
16,14,North,13,23,-1,-1,0,1,1,1,West
15,14,West,12,21,-1,-1,0,1,1,1,West
14,14,West,10,19,-1,-1,0,0,1,1,West
13,14,West,9,19,-1,-1,0,0,1,1,West
12,14,West,7,17,-1,-1,0,0,1,1,West
11,14,West,6,16,-1,-1,0,0,1,1,West
10,14,West,4,14,-1,-1,0,1,1,1,West
9,14,West,4,14,-1,-1,0,1,1,1,South
9,13,South,4,14,-1,-1,1,1,1,1,South
9,12,South,4,12,-1,-1,1,0,1,1,North
9,13,North,3,12,-1,-1,1,1,1,1,West
8,13,West,3,12,-1,-1,1,1,0,1,North
8,14,North,4,12,-1,-1,0,1,1,1,West
7,14,West,4,11,-1,-1,0,0,1,1,West
6,14,West,3,9,-1,-1,0,0,1,1,West
5,14,West,3,9,-1,-1,0,0,1,1,West
4,14,West,1,7,-1,-1,0,0,1,1,West
3,14,West,-1,5,-1,-1,0,1,1,1,West
2,14,West,-1,3,-1,-1,0,1,1,1,West
1,14,West,-1,3,-1,-1,0,1,0,1,South
1,13,South,-1,2,-1,-1,1,1,0,1,South
1,12,South,-1,2,-1,-1,1,1,0,1,South
1,11,South,-1,2,-1,-1,1,1,0,1,East
2,11,East,-1,1,-1,-1,1,1,1,1,North
16,6,East,16,8,15,17,1,1,1,1,East
17,6,East,18,9,15,17,1,1,1,1,East
18,6,East,20,10,13,17,1,1,1,1,West
17,6,West,18,8,13,17,1,1,1,1,West
16,6,West,17,8,15,18,1,1,1,1,West
15,6,West,17,8,16,20,1,1,1,1,North
15,7,North,15,8,15,18,1,1,1,1,North
15,8,North,15,7,13,18,1,1,1,1,West
14,8,West,14,6,13,18,1,1,1,1,West
13,8,West,12,5,15,19,1,0,1,1,West
12,8,West,10,5,15,20,0,0,1,1,West
11,8,West,10,4,15,20,0,0,1,1,West
10,8,West,8,3,17,21,0,0,1,1,West
9,8,West,8,2,17,21,0,0,1,1,West
8,8,West,8,2,18,23,0,0,1,1,West
7,8,West,7,1,19,23,0,0,1,1,West
6,8,West,7,-1,19,25,0,0,1,1,West
5,8,West,5,-1,19,25,1,0,1,1,West
4,8,West,3,-1,21,27,1,1,1,1,West
3,8,West,1,-1,21,29,1,1,1,1,West
2,8,West,-1,-1,22,29,1,1,1,1,North
2,9,North,-1,-1,24,29,1,1,1,1,North
2,10,North,-1,-1,26,29,1,1,1,1,East
3,10,East,-1,-1,25,27,1,1,1,1,East
4,10,East,-1,-1,24,27,0,1,1,1,East
5,10,East,-1,-1,22,25,0,1,1,1,East
6,10,East,-1,-1,22,25,0,0,1,1,East
7,10,East,-1,-1,22,23,0,0,1,1,East
8,10,East,-1,-1,20,22,0,0,1,1,East
9,10,East,-1,-1,20,22,0,0,1,1,East
10,10,East,-1,-1,20,20,0,0,1,1,East
11,10,East,-1,-1,18,18,0,0,1,1,East
12,10,East,-1,-1,18,18,0,0,1,1,East
13,10,East,-1,-1,18,18,0,1,1,1,East
14,10,East,-1,-1,16,16,0,1,1,1,East
15,10,East,-1,-1,15,16,1,1,1,1,East
16,10,East,-1,-1,14,15,1,1,1,1,East
17,10,East,-1,-1,12,13,1,1,1,1,East
18,10,East,-1,-1,10,12,1,1,1,1,East
19,10,East,-1,-1,10,10,1,1,1,1,North
19,11,North,-1,-1,12,9,1,1,1,1,North
19,12,North,-1,-1,14,7,1,1,1,1,North
19,13,North,-1,-1,15,5,1,1,1,1,North
19,14,North,-1,-1,17,5,0,1,1,1,East
20,14,East,-1,-1,17,5,0,1,1,1,East
21,14,East,-1,-1,16,3,0,1,1,1,East
22,14,East,-1,-1,16,3,0,1,1,1,East
23,14,East,-1,-1,14,1,0,1,1,1,East
24,14,East,-1,-1,12,-1,0,1,1,1,East
25,14,East,-1,-1,12,-1,0,1,1,1,East
26,14,East,-1,-1,14,-1,0,1,1,1,South
26,13,South,-1,-1,13,-1,1,0,1,1,West
25,13,West,-1,-1,11,-1,1,0,1,1,West
24,13,West,-1,-1,11,-1,1,0,1,1,West
23,13,West,-1,-1,11,-1,1,1,1,1,South
23,12,South,-1,-1,10,-1,1,1,1,0,South
23,11,South,-1,-1,8,-1,1,1,1,1,South
23,10,South,-1,-1,8,-1,1,1,1,1,South
23,9,South,-1,-1,8,-1,1,1,1,1,South
23,8,South,-1,-1,-1,-1,1,1,1,1,South
23,7,South,-1,-1,-1,-1,1,1,1,1,South
23,6,South,-1,-1,-1,-1,1,1,1,1,South
23,5,South,-1,-1,4,-1,1,1,1,1,South
23,4,South,-1,-1,2,-1,1,1,1,1,South
23,3,South,-1,-1,2,-1,1,1,1,1,South
16,6,East,19,11,15,18,1,1,1,1,East
17,6,East,20,12,15,18,1,1,1,1,East
18,6,East,20,12,14,17,1,1,1,1,East
19,6,East,21,13,12,15,1,1,1,1,East
20,6,East,21,13,10,15,1,1,1,1,East
21,6,East,23,14,8,14,1,1,1,1,East
22,6,East,25,14,7,12,1,1,1,1,East
23,6,East,26,15,7,11,1,1,1,1,North
23,7,North,26,14,5,9,1,1,1,1,North
23,8,North,24,12,3,9,1,1,1,1,North
23,9,North,24,13,3,7,1,1,1,1,North
23,10,North,23,13,2,7,1,1,1,1,East
24,10,East,24,14,1,5,1,1,1,1,East
25,10,East,24,14,1,5,1,1,1,1,East
26,10,East,25,14,3,4,1,1,1,1,North
26,11,North,25,16,3,2,0,1,1,1,West
25,11,West,24,15,2,4,0,1,1,1,West
24,11,West,24,13,-1,5,0,1,1,1,West
23,11,West,24,12,-1,7,1,1,1,1,North
23,12,North,23,12,-1,5,1,1,1,0,North
23,13,North,23,12,-1,4,1,1,1,1,East
24,13,East,24,13,-1,4,1,0,1,1,East
25,13,East,24,15,-1,2,1,0,1,1,East
26,13,East,24,17,-1,-1,1,0,1,1,East
27,13,East,24,17,-1,-1,1,0,1,0,North
27,14,North,25,15,-1,-1,0,1,1,0,West
26,14,West,23,13,-1,-1,0,1,1,1,West
25,14,West,22,11,-1,-1,0,1,1,1,West
24,14,West,22,10,-1,-1,0,1,1,1,West
23,14,West,21,8,-1,-1,0,1,1,1,West
22,14,West,19,8,-1,-1,0,1,1,1,West
21,14,West,17,7,-1,-1,0,1,1,1,West
20,14,West,16,6,-1,-1,0,1,1,1,West
19,14,West,16,5,-1,-1,0,1,1,1,West
18,14,West,16,4,-1,-1,0,1,1,1,South
18,13,South,16,3,-1,-1,1,1,1,1,South
18,12,South,16,1,-1,-1,1,1,1,1,South
18,11,South,18,-1,-1,-1,1,1,1,1,West
17,11,West,18,-1,-1,-1,1,1,1,1,West
16,11,West,17,-1,-1,-1,1,1,1,1,West
15,11,West,14,-1,-1,-1,1,1,0,1,South
15,10,South,16,-1,-1,-1,1,1,1,1,South
15,9,South,18,-1,-1,-1,1,1,1,1,West
14,9,West,17,-1,-1,-1,1,1,1,1,West
13,9,West,14,-1,-1,-1,1,1,0,1,North
13,10,North,13,-1,-1,-1,0,1,1,1,West
12,10,West,11,-1,-1,-1,0,0,1,1,West
11,10,West,11,-1,-1,-1,0,0,1,1,West
10,10,West,11,-1,-1,-1,0,0,1,1,West
9,10,West,9,-1,-1,-1,0,0,1,1,West
8,10,West,7,-1,-1,-1,0,0,1,1,West
7,10,West,5,-1,-1,-1,0,0,1,1,West
6,10,West,5,-1,-1,-1,0,0,1,1,West
5,10,West,4,-1,-1,-1,0,1,1,1,West
4,10,West,4,-1,-1,-1,0,1,1,1,West
3,10,West,4,-1,-1,-1,1,1,1,1,West
2,10,West,3,-1,-1,-1,1,1,1,1,North
2,11,North,1,-1,-1,-1,1,1,1,1,North
16,6,East,20,17,16,15,1,1,1,1,East
17,6,East,22,17,14,15,1,1,1,1,East
18,6,East,22,19,13,13,1,1,1,1,East
19,6,East,24,19,12,13,1,1,1,1,East
20,6,East,26,20,12,11,1,1,1,1,North
20,7,North,24,18,10,9,1,1,1,1,North
20,8,North,24,18,9,7,1,1,1,1,North
20,9,North,23,20,9,6,1,1,1,1,North
20,10,North,23,21,7,4,1,1,1,1,North
20,11,North,21,21,8,2,1,1,1,1,North
20,12,North,19,21,8,2,1,1,1,1,North
20,13,North,18,21,10,2,1,1,1,1,North
20,14,North,19,22,11,3,0,1,1,1,East
21,14,East,20,23,9,3,0,1,1,1,East
22,14,East,21,25,7,2,0,1,1,1,South
22,13,South,20,23,7,-1,1,1,1,1,South
22,12,South,22,21,6,-1,1,1,1,1,South
22,11,South,23,21,4,-1,1,1,1,1,South
22,10,South,23,21,4,-1,1,1,1,1,South
22,9,South,24,21,4,-1,1,1,1,1,East
23,9,East,25,21,4,-1,1,1,1,1,East
24,9,East,25,23,2,-1,1,1,1,1,North
24,10,North,24,23,2,-1,1,1,1,1,North
24,11,North,24,23,4,-1,0,1,1,1,South
24,10,South,26,23,4,-1,1,1,1,1,South
24,9,South,27,23,4,-1,1,1,1,1,South
24,8,South,27,24,4,-1,1,1,1,1,South
24,7,South,27,25,4,-1,1,1,1,1,South
24,6,South,27,26,2,-1,1,1,1,1,East
25,6,East,27,28,2,-1,1,1,1,1,East
26,6,East,29,30,2,-1,1,0,1,1,East
27,6,East,31,31,2,-1,1,0,1,0,North
27,7,North,29,31,1,-1,1,1,1,0,North
27,8,North,28,30,-1,-1,0,1,1,0,West
26,8,West,27,29,-1,-1,1,1,1,1,West
25,8,West,27,27,-1,-1,1,1,1,1,West
24,8,West,27,27,-1,-1,1,1,1,1,West
23,8,West,27,25,-1,-1,1,1,1,1,West
22,8,West,25,24,-1,-1,1,1,1,1,West
21,8,West,25,22,-1,-1,1,1,1,1,West
20,8,West,25,22,-1,-1,1,1,1,1,West
19,8,West,24,21,-1,-1,1,1,1,1,West
18,8,West,22,20,-1,-1,1,1,1,1,West
17,8,West,20,18,-1,-1,1,1,1,1,West
16,8,West,20,16,-1,-1,1,1,1,1,West
15,8,West,18,16,-1,-1,1,1,1,1,West
14,8,West,17,16,-1,-1,1,1,1,1,North
14,9,North,15,15,-1,-1,1,1,1,1,North
14,10,North,13,15,-1,-1,0,1,1,1,West
13,10,West,12,14,-1,-1,0,1,1,1,West
12,10,West,11,13,-1,-1,0,0,1,1,West
11,10,West,10,12,-1,-1,0,0,1,1,West
10,10,West,8,10,-1,-1,0,0,1,1,West
9,10,West,6,8,-1,-1,0,0,1,1,West
8,10,West,6,6,-1,-1,0,0,1,1,West
7,10,West,5,5,-1,-1,0,0,1,1,West
6,10,West,5,4,-1,-1,0,0,1,1,West
5,10,West,5,5,-1,-1,0,1,1,1,West
4,10,West,4,5,-1,-1,0,1,1,1,West
3,10,West,2,5,-1,-1,1,1,1,1,West
2,10,West,1,7,-1,-1,1,1,1,1,West
1,10,West,-1,7,-1,-1,1,1,0,1,North
1,11,North,-1,5,-1,-1,1,1,0,1,North
1,12,North,-1,3,-1,-1,1,1,0,1,North
1,13,North,-1,2,-1,-1,1,1,0,1,East
2,13,East,-1,2,-1,-1,1,1,1,1,East
3,13,East,-1,1,-1,-1,1,1,1,0,South
3,12,South,-1,2,-1,-1,1,1,1,0,South
3,11,South,-1,4,-1,-1,1,1,1,0,North
3,12,North,-1,2,-1,-1,1,1,1,0,North
3,13,North,-1,4,-1,-1,1,1,1,0,North
3,14,North,-1,4,-1,-1,0,1,1,1,West
2,14,West,-1,4,-1,-1,0,1,1,1,West
1,14,West,-1,4,-1,-1,0,1,0,1,South
1,13,South,-1,3,-1,-1,1,1,0,1,South
1,12,South,-1,1,-1,-1,1,1,0,1,South
16,6,East,18,12,9,18,1,1,1,1,East
17,6,East,18,14,9,16,1,1,1,1,East
18,6,East,18,16,7,16,1,1,1,1,East
19,6,East,20,17,7,14,1,1,1,1,East
20,6,East,20,19,7,14,1,1,1,1,East
21,6,East,20,20,6,12,1,1,1,1,East
22,6,East,21,22,6,10,1,1,1,1,East
23,6,East,21,22,5,10,1,1,1,1,East
24,6,East,23,24,4,8,1,1,1,1,East
25,6,East,23,25,4,8,1,1,1,1,North
25,7,North,23,23,4,8,1,1,1,1,North
25,8,North,25,25,3,7,1,1,1,1,North
25,9,North,25,25,2,7,1,1,1,1,North
25,10,North,26,27,-1,5,1,1,1,1,West
24,10,West,24,27,-1,6,1,1,1,1,West
23,10,West,22,26,-1,7,1,1,1,1,West
22,10,West,22,24,-1,9,1,1,1,1,North
22,11,North,23,24,-1,7,1,1,1,1,North
22,12,North,25,24,-1,7,1,1,1,1,North
22,13,North,25,25,-1,5,1,1,1,1,North
22,14,North,26,25,-1,5,0,1,1,1,East
23,14,East,26,26,-1,4,0,1,1,1,East
24,14,East,28,28,-1,3,0,1,1,1,East
25,14,East,28,28,-1,2,0,1,1,1,East
26,14,East,30,28,-1,-1,0,1,1,1,East
27,14,East,30,31,-1,-1,0,1,1,0,West
26,14,West,28,29,-1,-1,0,1,1,1,West
25,14,West,27,29,-1,-1,0,1,1,1,West
24,14,West,26,27,-1,-1,0,1,1,1,West
23,14,West,25,27,-1,-1,0,1,1,1,West
22,14,West,25,25,-1,-1,0,1,1,1,West
21,14,West,23,23,-1,-1,0,1,1,1,West
20,14,West,22,23,-1,-1,0,1,1,1,West
19,14,West,20,22,-1,-1,0,1,1,1,West
18,14,West,18,21,-1,-1,0,1,1,1,West
17,14,West,18,19,-1,-1,0,1,1,1,West
16,14,West,17,19,-1,-1,0,1,1,1,West
15,14,West,17,19,-1,-1,0,1,1,1,South
15,13,South,17,18,-1,-1,1,1,0,1,South
15,12,South,15,16,-1,-1,1,1,0,1,South
15,11,South,13,15,-1,-1,1,1,0,1,South
15,10,South,11,15,-1,-1,1,1,1,1,West
14,10,West,11,15,-1,-1,0,1,1,1,West
13,10,West,9,13,-1,-1,0,1,1,1,West
12,10,West,8,11,-1,-1,0,0,1,1,West
11,10,West,8,10,-1,-1,0,0,1,1,West
10,10,West,7,10,-1,-1,0,0,1,1,West
9,10,West,7,8,-1,-1,0,0,1,1,West
8,10,West,7,6,-1,-1,0,0,1,1,West
7,10,West,7,6,-1,-1,0,0,1,1,West
6,10,West,6,8,-1,-1,0,0,1,1,West
5,10,West,6,8,-1,-1,0,1,1,1,West
4,10,West,5,8,-1,-1,0,1,1,1,West
3,10,West,7,10,-1,-1,1,1,1,1,South
3,9,South,5,9,-1,-1,1,1,1,1,South
3,8,South,4,9,-1,-1,1,1,1,1,South
3,7,South,2,7,-1,-1,1,1,1,1,South
3,6,South,2,7,-1,-1,1,1,1,1,South
3,5,South,2,7,-1,-1,1,1,1,1,East
4,5,East,2,5,-1,-1,1,1,1,1,East
5,5,East,2,5,-1,-1,1,1,1,1,East
6,5,East,3,5,-1,-1,1,1,1,1,North
6,6,North,3,5,-1,-1,0,1,1,1,West
5,6,West,1,6,-1,-1,0,1,1,1,West
4,6,West,1,7,-1,-1,1,1,1,1,West
3,6,West,3,9,-1,-1,1,1,1,1,West
2,6,West,4,10,-1,-1,1,1,1,1,South
2,5,South,2,8,-1,-1,1,1,1,1,East
